"","100-CA1-1","100-CA1-2","100-CA1-3","100-CA3-1","100-CA3-4","100-DG-2","100-DG-3","101-CA1-1","101-CA1-2","101-CA1-3","101-CA3-1","101-CA3-4","101-DG-3","101-DG-4"
"Olfr316",0,2,0,1,3,0,0,0,0,0,0,0,0,0
"Olfr317",0,0,0,0,0,0,0,0,0,0,3,0,0,0
"Olfr318",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr319",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr32",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr320",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr322",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr323",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr324",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr325",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr328",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr329-ps",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr33",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr330",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr331",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr332",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr338",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr339",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr340",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr341",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr342",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr344",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr345",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr346",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr347",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr348",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr350",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr351",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr352",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr353",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr354",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr355",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr356",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr357",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr358",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr360",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr361",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr362",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr364-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr365",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr366",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr368",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr370",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr371",0,3,0,0,0,2,0,0,0,0,0,0,0,0
"Olfr372",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr373",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr374",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr376",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr378",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr38",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Olfr380",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr381",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr382",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr384",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr385",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr389",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr39",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr390",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr391-ps",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr392",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr393",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr394",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr395",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr396-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr397",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr398",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr399",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr401",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr402",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr403",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr406",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr410",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr411",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr412",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr414",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr417",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr418",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr419",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr420",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr424",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr427",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr429",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr43",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr430",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr432",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr433",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr434",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr435",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr437",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr44",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr441",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr444",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr446",0,0,0,0,0,0,5,0,0,0,0,0,0,0
"Olfr447",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr448",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr449",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr45",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr450",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr452",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Olfr453",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Olfr455",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr456",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr457",0,2,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr458",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr459",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr46",0,0,0,0,0,0,11,0,0,0,0,0,0,0
"Olfr460",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr461",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr462",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr463",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr464",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr465-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr466",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr467",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr469",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr47",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr470",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr472",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr473",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr474",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr476",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr477",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr478",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr479",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr48",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr480",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr481",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr482",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr483",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr484",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr485",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr486",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr487",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr488",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr49",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr490",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr491",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr492",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr493",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr494",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr495",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr497",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr498",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr5",0,0,0,0,0,0,3,0,0,0,0,0,0,0
"Olfr50",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr502",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr503",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr504",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr507",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr508",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr509",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr51",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr510",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr512",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr513",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr514",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr516",0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Olfr517",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr518",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr519",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr52",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr520",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr521",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr522",0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Olfr523",0,0,0,0,0,1,3,0,0,0,0,0,0,0
"Olfr524",0,4,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr525",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr527",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr53",0,0,0,0,0,0,10,0,0,0,0,0,0,0
"Olfr530",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr531",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr532",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr533",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr535",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr536",1,15,14,18,6,0,61,8,0,0,8,7,0,6
"Olfr538",0,0,0,0,0,0,0,0,0,0,2,0,0,0
"Olfr539",0,0,0,0,0,1,4,0,0,3,0,1,0,0
"Olfr54",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr541",0,0,0,0,0,0,12,0,0,0,0,0,0,0
"Olfr543",4,0,0,0,0,0,5,0,0,0,0,0,0,0
"Olfr544",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr545",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr547",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr548-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr549",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr55",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr550",0,0,0,0,5,1,0,0,0,0,0,0,0,0
"Olfr551",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr552",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr553",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr554",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr555",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr556",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr557",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr558",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr559",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr56",0,3,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr560",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr561",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr564",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Olfr566",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr568",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr569",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr57",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr570",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr571",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr572",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr573-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr574",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr575",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr576",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr577",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr578",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr58",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr582",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr583",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr584",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr585",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr586",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr587-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr588-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr589",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr59",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr591",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr592",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr593",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr594",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr596",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr597",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr598",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr599",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr6",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr60",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr600",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr601",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr603",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr605",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr606",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr608",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr609",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr61",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr610",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr611",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr612",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr613",55,46,27,17,22,17,130,37,0,5,45,3,1,3
"Olfr615",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr616",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr617",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr618",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr619",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr62",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr620",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr622",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr623",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr624",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr625-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr628",5,9,2,2,3,1,9,8,0,0,3,1,0,0
"Olfr629",5,0,0,0,0,0,0,0,0,0,0,0,0,1
"Olfr63",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr630",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr631",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr632",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr633",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr634-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr635",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr638",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr639",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr64",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr640",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr641",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr642",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr643",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr644",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr645",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr646",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr648",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr649",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr65",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr651",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr652",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr653",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr654",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr655",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr656",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr657",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr658",0,6,1,1,0,0,2,0,0,0,0,0,0,0
"Olfr659",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr66",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr661",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr663",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr664",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr665",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr666",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr667",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr668",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr669",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr67",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr670",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr671",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr672",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr675",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr676",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr677",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr678",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr679",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr68",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr681",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr683",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr684",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr685",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr686",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr688",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr689",0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Olfr69",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr690",0,0,0,0,0,0,0,1,0,0,2,0,0,0
"Olfr691",0,0,0,0,0,0,0,5,0,0,0,0,0,0
"Olfr692",0,4,0,0,0,0,4,0,1,0,0,0,0,0
"Olfr693",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr694",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr695",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr697",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr698",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr699",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr70",0,1,0,0,0,1,6,0,0,0,0,0,0,0
"Olfr700",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr701",2,5,1,0,0,0,0,0,0,0,0,0,0,7
"Olfr702",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr703",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr704",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr705",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr706",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr707",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr709-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr71",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr710",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr711",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr713",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr714",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr715",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr716",0,0,0,0,0,0,0,5,0,0,0,0,0,0
"Olfr720",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr721-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr722",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr723",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr724",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr725",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr726",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr727",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr728",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr729",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr73",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr730",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr731",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr732",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr733",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr734",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr735",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr736",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr738",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr739",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr74",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr740",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr741",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr742",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr743",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr744",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr745",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr746",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr747",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr748",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr749",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr750",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr753-ps1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr76",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr761",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr763",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr765",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr767",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr768",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr769",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr77",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr770",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr771",0,0,0,0,0,0,0,2,0,0,0,0,0,0
"Olfr772",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr773",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr774",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr775",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr776",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr777",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr779",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr78",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Olfr780",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr781",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olfr782",0,0,0,0,0,0,0,0,0,0,0,0,0,0
